X=-50.345 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.767,(R=255,G=255,B=255,A=255)
X=-45.815 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.778,(R=255,G=255,B=255,A=255)
X=-47.595 Y=18.606 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.050 Y=0.773,(R=255,G=255,B=255,A=255)
X=33.258 Y=-11.636 Z=275.211,X=-0.142 Y=-0.921 Z=0.354,X=0.129 Y=0.236,(R=255,G=255,B=255,A=255)
X=32.181 Y=-15.630 Z=282.711,X=0.850 Y=-0.528 Z=-0.094,X=0.121 Y=0.253,(R=255,G=255,B=255,A=255)
X=39.009 Y=-4.658 Z=294.036,X=0.000 Y=-0.866 Z=0.496,X=0.083 Y=0.247,(R=255,G=255,B=255,A=255)
X=-29.181 Y=4.476 Z=75.149,X=-0.969 Y=0.087 Z=0.228,X=0.963 Y=0.923,(R=255,G=255,B=255,A=255)
X=-34.269 Y=8.603 Z=106.294,X=-0.921 Y=-0.331 Z=-0.197,X=0.934 Y=0.849,(R=255,G=255,B=255,A=255)
X=-30.012 Y=2.805 Z=123.365,X=-0.811 Y=0.071 Z=-0.583,X=0.921 Y=0.807,(R=255,G=255,B=255,A=255)
X=-32.376 Y=10.103 Z=65.765,X=-1.000 Y=-0.063 Z=-0.031,X=0.967 Y=0.955,(R=255,G=255,B=255,A=255)
X=-34.253 Y=11.497 Z=66.962,X=-0.992 Y=-0.024 Z=-0.087,X=0.964 Y=0.955,(R=255,G=255,B=255,A=255)
X=-29.181 Y=4.476 Z=75.149,X=-0.969 Y=0.087 Z=0.228,X=0.963 Y=0.923,(R=255,G=255,B=255,A=255)
X=-33.627 Y=16.342 Z=53.686,X=-0.354 Y=0.252 Z=-0.898,X=0.970 Y=0.994,(R=255,G=255,B=255,A=255)
X=-37.198 Y=13.230 Z=54.984,X=-0.638 Y=0.465 Z=-0.606,X=0.958 Y=0.989,(R=255,G=255,B=255,A=255)
X=-39.454 Y=8.580 Z=53.686,X=-0.236 Y=0.157 Z=-0.961,X=0.945 Y=0.994,(R=255,G=255,B=255,A=255)
X=31.125 Y=-19.121 Z=255.489,X=0.039 Y=-1.000 Z=0.000,X=0.175 Y=0.223,(R=255,G=255,B=255,A=255)
X=28.415 Y=-23.776 Z=258.434,X=0.843 Y=-0.543 Z=-0.071,X=0.176 Y=0.234,(R=255,G=255,B=255,A=255)
X=33.258 Y=-11.636 Z=275.211,X=-0.142 Y=-0.921 Z=0.354,X=0.129 Y=0.236,(R=255,G=255,B=255,A=255)
X=-27.700 Y=-18.145 Z=269.160,X=-0.591 Y=-0.803 Z=0.063,X=0.836 Y=0.431,(R=255,G=255,B=255,A=255)
X=-33.381 Y=-18.547 Z=274.108,X=0.362 Y=-0.669 Z=0.654,X=0.842 Y=0.417,(R=255,G=255,B=255,A=255)
X=-39.162 Y=2.798 Z=285.905,X=-0.244 Y=-0.921 Z=0.299,X=0.903 Y=0.393,(R=255,G=255,B=255,A=255)
X=-44.460 Y=-11.028 Z=231.328,X=-0.205 Y=-0.945 Z=-0.252,X=0.169 Y=0.531,(R=255,G=255,B=255,A=255)
X=-40.587 Y=-6.598 Z=231.270,X=0.528 Y=-0.843 Z=-0.110,X=0.172 Y=0.531,(R=255,G=255,B=255,A=255)
X=-48.949 Y=-3.872 Z=218.243,X=-0.630 Y=-0.646 Z=-0.433,X=0.198 Y=0.558,(R=255,G=255,B=255,A=255)
X=-32.665 Y=-0.477 Z=53.686,X=-0.197 Y=-0.118 Z=-0.976,X=0.051 Y=0.702,(R=255,G=255,B=255,A=255)
X=-32.195 Y=-6.797 Z=55.721,X=-0.945 Y=-0.331 Z=0.039,X=0.059 Y=0.701,(R=255,G=255,B=255,A=255)
X=-33.540 Y=-6.325 Z=53.686,X=-0.976 Y=-0.205 Z=-0.039,X=0.059 Y=0.703,(R=255,G=255,B=255,A=255)
X=1.454 Y=-5.651 Z=351.658,X=0.787 Y=-0.346 Z=0.512,X=0.780 Y=0.166,(R=255,G=255,B=255,A=255)
X=9.394 Y=0.805 Z=358.228,X=-0.071 Y=-0.685 Z=0.732,X=0.752 Y=0.152,(R=255,G=255,B=255,A=255)
X=7.610 Y=-9.963 Z=360.064,X=-0.220 Y=0.795 Z=0.559,X=0.755 Y=0.181,(R=255,G=255,B=255,A=255)
X=7.610 Y=-9.963 Z=360.064,X=-0.220 Y=0.795 Z=0.559,X=0.755 Y=0.181,(R=255,G=255,B=255,A=255)
X=0.831 Y=-6.660 Z=359.778,X=0.992 Y=0.079 Z=0.079,X=0.766 Y=0.174,(R=255,G=255,B=255,A=255)
X=1.454 Y=-5.651 Z=351.658,X=0.787 Y=-0.346 Z=0.512,X=0.780 Y=0.166,(R=255,G=255,B=255,A=255)
X=39.996 Y=28.720 Z=4.635,X=0.094 Y=0.244 Z=0.961,X=0.123 Y=0.871,(R=255,G=255,B=255,A=255)
X=18.745 Y=28.720 Z=4.635,X=-0.008 Y=0.291 Z=0.953,X=0.175 Y=0.871,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=3.728,X=0.087 Y=0.244 Z=0.961,X=0.120 Y=0.870,(R=255,G=255,B=255,A=255)
X=-41.404 Y=-31.641 Z=3.728,X=0.000 Y=-1.000 Z=0.000,X=0.219 Y=0.887,(R=255,G=255,B=255,A=255)
X=0.000 Y=-31.641 Z=3.728,X=0.000 Y=-1.000 Z=0.000,X=0.165 Y=0.887,(R=255,G=255,B=255,A=255)
X=-41.404 Y=-31.641 Z=0.000,X=0.000 Y=-1.000 Z=0.000,X=0.219 Y=0.896,(R=255,G=255,B=255,A=255)
X=41.404 Y=-31.641 Z=3.728,X=0.000 Y=-1.000 Z=0.000,X=0.111 Y=0.887,(R=255,G=255,B=255,A=255)
X=41.404 Y=-31.641 Z=0.000,X=0.000 Y=-1.000 Z=0.000,X=0.111 Y=0.896,(R=255,G=255,B=255,A=255)
X=47.595 Y=18.606 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.050 Y=0.773,(R=255,G=255,B=255,A=255)
X=45.815 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.778,(R=255,G=255,B=255,A=255)
X=50.345 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.767,(R=255,G=255,B=255,A=255)
X=50.345 Y=30.873 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.080 Y=0.767,(R=255,G=255,B=255,A=255)
X=47.595 Y=-18.606 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.050 Y=0.773,(R=255,G=255,B=255,A=255)
X=50.345 Y=-30.873 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.080 Y=0.767,(R=255,G=255,B=255,A=255)
X=50.345 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.767,(R=255,G=255,B=255,A=255)
X=45.815 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.778,(R=255,G=255,B=255,A=255)
X=-27.660 Y=25.557 Z=53.686,X=-0.465 Y=0.480 Z=-0.740,X=0.016 Y=0.695,(R=255,G=255,B=255,A=255)
X=-27.109 Y=21.362 Z=53.686,X=-0.622 Y=0.165 Z=-0.764,X=0.022 Y=0.694,(R=255,G=255,B=255,A=255)
X=-20.411 Y=29.094 Z=53.686,X=-0.472 Y=0.331 Z=-0.811,X=0.011 Y=0.686,(R=255,G=255,B=255,A=255)
X=-22.638 Y=28.981 Z=55.792,X=-0.717 Y=0.567 Z=-0.394,X=0.012 Y=0.688,(R=255,G=255,B=255,A=255)
X=2.181 Y=-32.770 Z=53.686,X=-0.205 Y=-0.630 Z=-0.748,X=0.094 Y=0.655,(R=255,G=255,B=255,A=255)
X=17.248 Y=-26.802 Z=53.686,X=0.008 Y=-0.795 Z=-0.606,X=0.086 Y=0.635,(R=255,G=255,B=255,A=255)
X=-1.566 Y=-19.768 Z=53.686,X=-0.480 Y=-0.575 Z=-0.669,X=0.077 Y=0.660,(R=255,G=255,B=255,A=255)
X=-1.722 Y=-32.308 Z=56.815,X=-0.685 Y=-0.693 Z=-0.244,X=0.094 Y=0.660,(R=255,G=255,B=255,A=255)
X=13.386 Y=30.823 Z=53.686,X=0.094 Y=0.937 Z=-0.331,X=0.009 Y=0.640,(R=255,G=255,B=255,A=255)
X=-1.373 Y=37.481 Z=58.730,X=0.189 Y=0.984 Z=0.063,X=0.000 Y=0.660,(R=255,G=255,B=255,A=255)
X=-5.902 Y=36.209 Z=53.686,X=0.047 Y=0.717 Z=-0.701,X=0.002 Y=0.666,(R=255,G=255,B=255,A=255)
X=30.395 Y=-24.627 Z=53.686,X=0.000 Y=0.000 Z=-1.000,X=0.083 Y=0.617,(R=255,G=255,B=255,A=255)
X=46.208 Y=-27.343 Z=0.000,X=0.661 Y=-0.756 Z=-0.008,X=0.088 Y=0.896,(R=255,G=255,B=255,A=255)
X=41.404 Y=-31.641 Z=0.000,X=0.661 Y=-0.756 Z=-0.008,X=0.099 Y=0.896,(R=255,G=255,B=255,A=255)
X=41.404 Y=-31.641 Z=3.728,X=0.661 Y=-0.756 Z=-0.008,X=0.099 Y=0.887,(R=255,G=255,B=255,A=255)
X=46.208 Y=-27.343 Z=3.728,X=0.661 Y=-0.756 Z=-0.008,X=0.088 Y=0.887,(R=255,G=255,B=255,A=255)
X=-47.595 Y=-18.606 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.050 Y=0.773,(R=255,G=255,B=255,A=255)
X=-45.815 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.778,(R=255,G=255,B=255,A=255)
X=-50.345 Y=0.000 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.003 Y=0.767,(R=255,G=255,B=255,A=255)
X=-50.345 Y=-30.873 Z=39.730,X=0.000 Y=0.000 Z=-1.000,X=0.080 Y=0.767,(R=255,G=255,B=255,A=255)
X=-42.782 Y=25.934 Z=4.635,X=-0.228 Y=0.094 Z=0.969,X=0.208 Y=0.917,(R=255,G=255,B=255,A=255)
X=-46.208 Y=27.343 Z=3.728,X=-0.228 Y=0.094 Z=0.969,X=0.216 Y=0.914,(R=255,G=255,B=255,A=255)
X=-41.404 Y=31.641 Z=3.728,X=-0.102 Y=0.244 Z=0.961,X=0.204 Y=0.903,(R=255,G=255,B=255,A=255)
X=-39.996 Y=28.720 Z=4.635,X=-0.110 Y=0.244 Z=0.961,X=0.200 Y=0.911,(R=255,G=255,B=255,A=255)
X=1.454 Y=-5.651 Z=351.658,X=0.787 Y=-0.346 Z=0.512,X=0.081 Y=0.183,(R=255,G=255,B=255,A=255)
X=0.831 Y=-6.660 Z=359.778,X=0.992 Y=0.079 Z=0.079,X=0.085 Y=0.163,(R=255,G=255,B=255,A=255)
X=7.274 Y=-2.441 Z=367.013,X=0.622 Y=-0.772 Z=-0.079,X=0.074 Y=0.139,(R=255,G=255,B=255,A=255)
X=9.394 Y=0.805 Z=358.228,X=-0.071 Y=-0.685 Z=0.732,X=0.058 Y=0.160,(R=255,G=255,B=255,A=255)
X=-32.675 Y=-17.403 Z=262.449,X=0.465 Y=0.803 Z=-0.370,X=0.534 Y=0.151,(R=255,G=255,B=255,A=255)
X=-36.347 Y=-16.464 Z=261.892,X=0.276 Y=0.906 Z=-0.307,X=0.538 Y=0.161,(R=255,G=255,B=255,A=255)
X=-34.574 Y=-18.348 Z=257.832,X=0.465 Y=0.803 Z=-0.370,X=0.547 Y=0.153,(R=255,G=255,B=255,A=255)
X=-30.560 Y=-20.825 Z=260.172,X=0.630 Y=0.654 Z=-0.409,X=0.541 Y=0.140,(R=255,G=255,B=255,A=255)
X=13.495 Y=-35.688 Z=52.887,X=0.142 Y=-0.016 Z=-0.992,X=0.988 Y=0.835,(R=255,G=255,B=255,A=255)
X=15.274 Y=-35.692 Z=53.171,X=0.142 Y=-0.016 Z=-0.992,X=0.988 Y=0.826,(R=255,G=255,B=255,A=255)
X=11.521 Y=-32.911 Z=52.521,X=0.142 Y=-0.016 Z=-0.992,X=0.975 Y=0.845,(R=255,G=255,B=255,A=255)
X=12.062 Y=-34.625 Z=52.639,X=0.142 Y=-0.016 Z=-0.992,X=0.983 Y=0.842,(R=255,G=255,B=255,A=255)
X=41.404 Y=-31.641 Z=3.728,X=0.087 Y=-0.260 Z=0.961,X=0.204 Y=0.903,(R=255,G=255,B=255,A=255)
X=39.996 Y=-28.720 Z=4.635,X=0.094 Y=-0.260 Z=0.961,X=0.200 Y=0.911,(R=255,G=255,B=255,A=255)
X=42.782 Y=-25.934 Z=4.635,X=0.213 Y=-0.110 Z=0.969,X=0.208 Y=0.917,(R=255,G=255,B=255,A=255)
X=46.208 Y=-27.343 Z=3.728,X=0.213 Y=-0.110 Z=0.969,X=0.216 Y=0.914,(R=255,G=255,B=255,A=255)
X=-46.208 Y=27.343 Z=-0.000,X=-0.677 Y=0.740 Z=-0.008,X=0.088 Y=0.896,(R=255,G=255,B=255,A=255)
X=-41.404 Y=31.641 Z=-0.000,X=-0.677 Y=0.740 Z=-0.008,X=0.099 Y=0.896,(R=255,G=255,B=255,A=255)
X=-41.404 Y=31.641 Z=3.728,X=-0.677 Y=0.740 Z=-0.008,X=0.099 Y=0.887,(R=255,G=255,B=255,A=255)
X=-46.208 Y=27.343 Z=3.728,X=-0.677 Y=0.740 Z=-0.008,X=0.088 Y=0.887,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=3.728,X=0.087 Y=0.244 Z=0.961,X=0.204 Y=0.903,(R=255,G=255,B=255,A=255)
X=46.208 Y=27.343 Z=3.728,X=0.213 Y=0.094 Z=0.969,X=0.216 Y=0.914,(R=255,G=255,B=255,A=255)
X=42.782 Y=25.934 Z=4.635,X=0.213 Y=0.094 Z=0.969,X=0.208 Y=0.917,(R=255,G=255,B=255,A=255)
X=39.996 Y=28.720 Z=4.635,X=0.094 Y=0.244 Z=0.961,X=0.200 Y=0.911,(R=255,G=255,B=255,A=255)
X=-41.404 Y=-31.641 Z=3.728,X=-0.669 Y=-0.748 Z=0.000,X=0.099 Y=0.887,(R=255,G=255,B=255,A=255)
X=-41.404 Y=-31.641 Z=0.000,X=-0.669 Y=-0.748 Z=0.000,X=0.099 Y=0.896,(R=255,G=255,B=255,A=255)
X=-46.208 Y=-27.343 Z=0.000,X=-0.669 Y=-0.748 Z=0.000,X=0.088 Y=0.896,(R=255,G=255,B=255,A=255)
X=-46.208 Y=-27.343 Z=3.728,X=-0.669 Y=-0.748 Z=0.000,X=0.088 Y=0.887,(R=255,G=255,B=255,A=255)
X=-41.404 Y=-31.641 Z=3.728,X=-0.102 Y=-0.260 Z=0.961,X=0.204 Y=0.903,(R=255,G=255,B=255,A=255)
X=-46.208 Y=-27.343 Z=3.728,X=-0.228 Y=-0.110 Z=0.969,X=0.216 Y=0.914,(R=255,G=255,B=255,A=255)
X=-42.782 Y=-25.934 Z=4.635,X=-0.228 Y=-0.110 Z=0.969,X=0.208 Y=0.917,(R=255,G=255,B=255,A=255)
X=-39.996 Y=-28.720 Z=4.635,X=-0.110 Y=-0.260 Z=0.961,X=0.200 Y=0.911,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=3.728,X=0.669 Y=0.748 Z=-0.016,X=0.099 Y=0.887,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=-0.000,X=0.669 Y=0.748 Z=-0.016,X=0.099 Y=0.896,(R=255,G=255,B=255,A=255)
X=46.208 Y=27.343 Z=-0.000,X=0.669 Y=0.748 Z=-0.016,X=0.088 Y=0.896,(R=255,G=255,B=255,A=255)
X=46.208 Y=27.343 Z=3.728,X=0.669 Y=0.748 Z=-0.016,X=0.088 Y=0.887,(R=255,G=255,B=255,A=255)
X=16.718 Y=-34.637 Z=53.383,X=0.780 Y=-0.425 Z=-0.449,X=0.983 Y=0.819,(R=255,G=255,B=255,A=255)
X=17.277 Y=-32.925 Z=53.441,X=0.976 Y=0.087 Z=-0.189,X=0.975 Y=0.816,(R=255,G=255,B=255,A=255)
X=11.521 Y=-32.911 Z=52.521,X=0.142 Y=-0.016 Z=-0.992,X=0.975 Y=0.845,(R=255,G=255,B=255,A=255)
X=15.274 Y=-35.692 Z=53.171,X=0.417 Y=-0.874 Z=-0.252,X=0.988 Y=0.826,(R=255,G=255,B=255,A=255)
X=46.208 Y=0.000 Z=3.728,X=1.000 Y=-0.008 Z=-0.008,X=0.003 Y=0.887,(R=255,G=255,B=255,A=255)
X=46.208 Y=-0.000 Z=0.000,X=1.000 Y=-0.008 Z=-0.008,X=0.003 Y=0.896,(R=255,G=255,B=255,A=255)
X=46.208 Y=-27.343 Z=0.000,X=1.000 Y=-0.008 Z=-0.008,X=0.074 Y=0.896,(R=255,G=255,B=255,A=255)
X=46.208 Y=-27.343 Z=3.728,X=1.000 Y=-0.008 Z=-0.008,X=0.074 Y=0.887,(R=255,G=255,B=255,A=255)
X=50.345 Y=-30.873 Z=53.686,X=1.000 Y=-0.008 Z=-0.008,X=0.082 Y=0.721,(R=255,G=255,B=255,A=255)
X=50.345 Y=0.000 Z=53.686,X=1.000 Y=-0.008 Z=-0.008,X=0.003 Y=0.721,(R=255,G=255,B=255,A=255)
X=50.345 Y=0.000 Z=39.730,X=1.000 Y=-0.008 Z=-0.008,X=0.003 Y=0.757,(R=255,G=255,B=255,A=255)
X=50.345 Y=-30.873 Z=39.730,X=1.000 Y=-0.008 Z=-0.008,X=0.082 Y=0.757,(R=255,G=255,B=255,A=255)
X=44.841 Y=-36.249 Z=39.730,X=0.693 Y=-0.724 Z=-0.008,X=0.108 Y=0.757,(R=255,G=255,B=255,A=255)
X=44.841 Y=-36.249 Z=53.686,X=0.693 Y=-0.724 Z=-0.008,X=0.108 Y=0.721,(R=255,G=255,B=255,A=255)
X=50.345 Y=-30.873 Z=53.686,X=0.693 Y=-0.724 Z=-0.008,X=0.088 Y=0.721,(R=255,G=255,B=255,A=255)
X=50.345 Y=-30.873 Z=39.730,X=0.693 Y=-0.724 Z=-0.008,X=0.088 Y=0.757,(R=255,G=255,B=255,A=255)
X=44.841 Y=-36.249 Z=53.686,X=0.000 Y=-1.000 Z=0.000,X=0.114 Y=0.721,(R=255,G=255,B=255,A=255)
X=44.841 Y=-36.249 Z=39.730,X=0.000 Y=-1.000 Z=0.000,X=0.114 Y=0.757,(R=255,G=255,B=255,A=255)
X=0.000 Y=-36.249 Z=39.730,X=0.000 Y=-1.000 Z=0.000,X=0.229 Y=0.757,(R=255,G=255,B=255,A=255)
X=0.000 Y=-36.249 Z=53.686,X=0.000 Y=-1.000 Z=0.000,X=0.229 Y=0.721,(R=255,G=255,B=255,A=255)
X=-23.540 Y=-20.044 Z=53.686,X=0.000 Y=0.000 Z=-1.000,X=0.077 Y=0.689,(R=255,G=255,B=255,A=255)
X=-19.867 Y=-18.826 Z=53.686,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.685,(R=255,G=255,B=255,A=255)
X=-33.540 Y=-6.325 Z=53.686,X=0.000 Y=0.000 Z=-1.000,X=0.059 Y=0.703,(R=255,G=255,B=255,A=255)
X=-28.612 Y=-17.225 Z=53.686,X=0.000 Y=0.000 Z=-1.000,X=0.073 Y=0.696,(R=255,G=255,B=255,A=255)
X=-25.532 Y=-25.512 Z=308.703,X=0.299 Y=0.583 Z=0.756,X=0.993 Y=0.801,(R=255,G=255,B=255,A=255)
X=15.303 Y=-30.149 Z=53.075,X=0.583 Y=0.803 Z=0.071,X=0.993 Y=0.005,(R=255,G=255,B=255,A=255)
X=16.736 Y=-31.211 Z=53.324,X=0.583 Y=0.803 Z=0.071,X=0.988 Y=0.005,(R=255,G=255,B=255,A=255)
X=-24.098 Y=-26.574 Z=308.951,X=0.118 Y=0.378 Z=0.921,X=0.988 Y=0.801,(R=255,G=255,B=255,A=255)
X=-27.310 Y=-25.507 Z=308.418,X=0.008 Y=1.000 Z=-0.031,X=0.943 Y=0.801,(R=255,G=255,B=255,A=255)
X=13.524 Y=-30.145 Z=52.791,X=0.008 Y=1.000 Z=-0.031,X=0.943 Y=0.005,(R=255,G=255,B=255,A=255)
X=15.303 Y=-30.149 Z=53.075,X=0.008 Y=1.000 Z=-0.031,X=0.938 Y=0.005,(R=255,G=255,B=255,A=255)
X=-25.532 Y=-25.512 Z=308.703,X=0.008 Y=1.000 Z=-0.031,X=0.938 Y=0.801,(R=255,G=255,B=255,A=255)
X=0.000 Y=-31.641 Z=0.000,X=0.000 Y=-1.000 Z=0.000,X=0.165 Y=0.896,(R=255,G=255,B=255,A=255)
X=-41.404 Y=-31.641 Z=0.000,X=0.000 Y=-1.000 Z=0.000,X=0.219 Y=0.896,(R=255,G=255,B=255,A=255)
X=0.000 Y=-31.641 Z=3.728,X=0.000 Y=-1.000 Z=0.000,X=0.165 Y=0.887,(R=255,G=255,B=255,A=255)
X=41.404 Y=-31.641 Z=0.000,X=0.000 Y=-1.000 Z=0.000,X=0.111 Y=0.896,(R=255,G=255,B=255,A=255)
X=-31.438 Y=-27.920 Z=299.388,X=-0.937 Y=0.299 Z=-0.157,X=0.131 Y=0.588,(R=255,G=255,B=255,A=255)
X=-30.503 Y=-25.057 Z=299.485,X=-0.150 Y=0.984 Z=-0.047,X=0.144 Y=0.588,(R=255,G=255,B=255,A=255)
X=-31.629 Y=-24.930 Z=306.532,X=-0.709 Y=0.701 Z=-0.134,X=0.144 Y=0.558,(R=255,G=255,B=255,A=255)
X=-32.564 Y=-27.792 Z=306.435,X=-0.937 Y=0.299 Z=-0.157,X=0.131 Y=0.558,(R=255,G=255,B=255,A=255)
X=-30.503 Y=-25.057 Z=299.485,X=-0.150 Y=0.984 Z=-0.047,X=0.109 Y=0.520,(R=255,G=255,B=255,A=255)
X=-28.516 Y=-25.717 Z=299.815,X=0.315 Y=0.953 Z=0.031,X=0.100 Y=0.520,(R=255,G=255,B=255,A=255)
X=-29.642 Y=-25.589 Z=306.862,X=0.315 Y=0.953 Z=0.031,X=0.100 Y=0.550,(R=255,G=255,B=255,A=255)
X=-31.629 Y=-24.930 Z=306.532,X=-0.709 Y=0.701 Z=-0.134,X=0.109 Y=0.550,(R=255,G=255,B=255,A=255)
X=-9.566 Y=-32.607 Z=302.967,X=0.937 Y=-0.323 Z=0.150,X=0.001 Y=0.587,(R=255,G=255,B=255,A=255)
X=-10.148 Y=-34.391 Z=302.907,X=0.937 Y=-0.323 Z=0.150,X=0.014 Y=0.587,(R=255,G=255,B=255,A=255)
X=-11.274 Y=-34.263 Z=309.953,X=0.937 Y=-0.323 Z=0.150,X=0.014 Y=0.557,(R=255,G=255,B=255,A=255)
X=-10.692 Y=-32.479 Z=310.014,X=0.937 Y=-0.323 Z=0.150,X=0.001 Y=0.557,(R=255,G=255,B=255,A=255)
X=-41.404 Y=31.641 Z=-0.000,X=-0.008 Y=1.000 Z=-0.008,X=0.110 Y=0.896,(R=255,G=255,B=255,A=255)
X=0.000 Y=31.641 Z=-0.000,X=-0.008 Y=1.000 Z=-0.008,X=0.216 Y=0.896,(R=255,G=255,B=255,A=255)
X=0.000 Y=31.641 Z=3.728,X=-0.008 Y=1.000 Z=-0.008,X=0.216 Y=0.887,(R=255,G=255,B=255,A=255)
X=-41.404 Y=31.641 Z=3.728,X=-0.008 Y=1.000 Z=-0.008,X=0.110 Y=0.887,(R=255,G=255,B=255,A=255)
X=-46.208 Y=0.000 Z=3.728,X=-1.000 Y=0.000 Z=0.000,X=0.003 Y=0.887,(R=255,G=255,B=255,A=255)
X=-46.208 Y=-0.000 Z=0.000,X=-1.000 Y=0.000 Z=0.000,X=0.003 Y=0.896,(R=255,G=255,B=255,A=255)
X=-46.208 Y=27.343 Z=-0.000,X=-1.000 Y=0.000 Z=0.000,X=0.074 Y=0.896,(R=255,G=255,B=255,A=255)
X=-46.208 Y=27.343 Z=3.728,X=-1.000 Y=0.000 Z=0.000,X=0.074 Y=0.887,(R=255,G=255,B=255,A=255)
X=-44.841 Y=36.249 Z=39.730,X=-0.709 Y=0.709 Z=-0.008,X=0.108 Y=0.757,(R=255,G=255,B=255,A=255)
X=-44.841 Y=36.249 Z=53.686,X=-0.709 Y=0.709 Z=-0.008,X=0.108 Y=0.721,(R=255,G=255,B=255,A=255)
X=-50.345 Y=30.873 Z=53.686,X=-0.709 Y=0.709 Z=-0.008,X=0.088 Y=0.721,(R=255,G=255,B=255,A=255)
X=-50.345 Y=30.873 Z=39.730,X=-0.709 Y=0.709 Z=-0.008,X=0.088 Y=0.757,(R=255,G=255,B=255,A=255)
X=-44.841 Y=36.249 Z=53.686,X=-0.008 Y=1.000 Z=-0.008,X=0.114 Y=0.721,(R=255,G=255,B=255,A=255)
X=-44.841 Y=36.249 Z=39.730,X=-0.008 Y=1.000 Z=-0.008,X=0.114 Y=0.757,(R=255,G=255,B=255,A=255)
X=0.000 Y=36.249 Z=39.730,X=-0.008 Y=1.000 Z=-0.008,X=0.229 Y=0.757,(R=255,G=255,B=255,A=255)
X=0.000 Y=36.249 Z=53.686,X=-0.008 Y=1.000 Z=-0.008,X=0.229 Y=0.721,(R=255,G=255,B=255,A=255)
X=0.000 Y=31.641 Z=3.728,X=-0.008 Y=1.000 Z=-0.008,X=0.216 Y=0.887,(R=255,G=255,B=255,A=255)
